chpatno,slokano,sentno,Word,Sandhied Word,Hindi Meaning,English Meaning
09,060,2,,न,-,-
09,060,2,,विविदुः,प्राप्त_नहीं_किया,-
09,061,1,,-,अभिघात-प्रबल,-
09,061,1,,वन्यस्य,वन्य_के,-
09,061,1,,महिषस्य,भैंसे_के,-
09,061,1,,नेतेर्-विवरे,नेतेर्-छिद्र_में,-
09,061,1,,तेनाभिघातरभसस्य,उससे,-
09,061,1,,विकृष्य,वि_कृष्1_कर,-
09,061,1,,मुक्तः,मुक्त,-
09,061,1,,पत्री,पत्रिन्_ने,-
09,061,1,,विग्रहं,विस्तार_को,-
09,061,1,,निर्भिद्य,ण्थ्_कर,-
09,061,1,,विग्रहमशोणितलिप्तपुङ्खस्तं,-,-
09,061,1,,प्रथमम्,प्रथम,-
09,061,1,,तं,वह,-
09,061,1,,महिषं,भैंसा,-
09,061,1,,पातयामास,फेका,-
09,061,1,,पश्चात्,बाद_में,-
09,061,1,,पपात,पत्1_प्प्_स्क्या,-
09,061,1,,(-),-,-
09,062,1,,नृपतिर्निशितैः,राजा,-
09,062,1,,-,-,-
09,062,1,,क्षुरप्रैः,क्षुरप्रों_से,-
09,062,1,,प्रायो,प्राय,-
09,062,1,,खड्गांश्चकार,तलवारों_को,-
09,062,1,,विषाणपरिमोक्षलघूत्तमाङ्गान्,सींग-परिमोक्ष,-
09,062,1,,चकार,किया,-
09,062,2,,सः,उसने,-
09,062,2,,-,दृप्त्-विनय-नियुक्त,-
09,062,2,,परेषामत्युच्छ्रितम्,परके,-
09,062,2,,-,अत्युच्छ्रितम्-सींग_को,-
09,062,2,,-,-,-
09,062,2,,न,-,-
09,062,2,,ममृषे,सहन_नहीं_किया,-
09,062,3,,तु,तो,-
09,062,3,,न,नहीं,-
09,062,3,,दीर्घम्-आयुः,दीर्घम्-जीवन,-
09,062,3,,-,-,-
09,062,3,,(ममृषे),सहन_नहीं_किया,-
09,063,1,,व्याघ्रानभीरभिमुखोत्पतितान्,-,A tiger
09,063,1,,-,-,To approach
09,063,1,,-,-,"one of the ten Bhūmis to be passed by a Bodhisattva, before becoming a Buddha."
09,063,1,,-,-,food from an outcast.
09,063,1,,फुल्लासनाग्रविटपानिव,-,Female name
09,063,1,,-,-,To pervade. 
09,063,1,,-,-,"Air, wind, or its personified deification. "
09,063,1,,-,-,Learning 
09,063,1,,निमेषात्तूणीचकार,-,-
09,063,1,,-,-,-
09,063,1,,-,-,A bird
09,064,1,,निर्घातोग्रैः,-,-
09,064,1,,कुञ्जलीनाञ्जिघांसुर्ज्यानिर्घोषैः,-,To make any intraculate sound 
09,064,1,,-,-,Embraced clung to by bees
09,064,1,,-,-,-
09,064,1,,-,-,Shaking
09,064,1,,-,-,Lion
09,064,2,,नूनं,-,"Now,just,immediately "
09,064,2,,तेषामभ्यसूयापरोऽभूद्वीर्योदग्रे,-,That place
09,064,2,,-,-,"indignation, envy."
09,064,2,,-,-,Existing 
09,064,2,,-,-,Not fit or proper to be accepted. 
09,064,2,,-,-,"To shine, glitter, appear splendid or beautiful, be eminent;"
09,064,2,,-,-,-
09,065,1,,तान्हत्वा,वे,-
09,065,1,,-,मार_कर,-
09,065,1,,गजकुलबद्धतीव्रवैरान्काकुत्स्थः,हाथी-कुल-बाँधा-तेज-वैर,-
09,065,1,,-,काकुत्स्थः,-
09,065,1,,-,टेढा-नाखून-टेढा-नाखून-मुक्तों_को,-
09,065,1,,-,-,-
09,065,1,,-,आत्मानं-रणकृत-कर्मों_के,-
09,065,1,,गजानामानृण्यं,हाथियों_का,-
09,065,1,,-,दायित्व,-
09,065,1,,गतमिव,गया_हुआ,-
09,065,1,,-,जैसे,-
09,065,1,,मार्गणैरमंस्त,बाण्~से,-
09,065,1,,-,सुचवाया,-
09,066,1,,चमरान्परितः,चामरान्-चारों_ओर,-
09,066,1,,-,-,-
09,066,1,,प्रवर्तिताश्वः,-,-
09,066,1,,क्वचिदाकर्णविकृष्टभल्लवर्षी,कहीं,-
09,066,1,,-,-,-
09,066,1,,(-),वह,-
09,066,1,,नृपतीनिव,नृपतीन्-जैसे,-
09,066,1,,-,-,-
09,066,1,,तान्वियोज्य,उनको,-
09,066,1,,सितबालव्यजनैर्जगाम,-,-
09,066,1,,-,-,-
09,066,1,,सद्यः,उसी_दिन,-
09,066,1,,-,गया,-
09,066,1,,शान्तिम्,शान्ति_को,-
09,067,1,,-,भी,-
09,067,1,,तुरगसमीपादुत्पतन्तं,घोडा-निकट_से,-
09,067,1,,-,उत्-गिरते_हुए,-
09,067,1,,-,मोर_को,-
09,067,1,,-,नहीं,-
09,067,1,,सः,वह,-
09,067,1,,-,उज्ज्वल-जत्थे_को,-
09,067,1,,-,किया,-
09,067,1,,-,स-पैर_में,-
09,067,1,,गतमनस्कश्चित्रमाल्यानुकीर्णे,-,-
09,067,1,,-,चित्र-छितराया_हुए_में,-
09,067,1,,-,रति-बन्ध,-
09,067,1,,-,केश-पाश_में,-
09,067,1,,-,प्रिय_का,-
09,068,1,,-,उसका,-
09,068,1,,-,कठोर-कठोर-विहार,-
09,068,1,,स्वेदमाननविलग्नजालकम्,पसीना,-
09,068,1,,-,विशेष_लगन-जाल,-
09,068,1,,-,आङ्_चम्2_प्प्_स्क्या,-
09,068,1,,सतुषारशीकरो,स-तुषार-बौछार,-
09,068,1,,भिन्नपल्लवपुटो,भिन्न-पल्लवानां-पुट,-
09,068,1,,-,णिल्1_प्प्_स्क्या,-
09,069,1,,सचिवावलम्बिधुरं,सचिव-धुर,-
09,069,1,,परिवृद्धरागमनुबन्धसेवया,राग,-
09,069,1,,-,-,-
09,069,1,,-,-,-
09,069,1,,विस्मृतान्यकरणीयमात्मनः,आत्मनः-विस्मृतानि-अन्य-आत्मनः-विस्मृतानि-अन्य-करणीय,-
09,069,1,,धराधिपम्,धराधिप_को,-
09,069,1,,मृगया,शिकार,-
09,069,1,,चतुरेव,होशियार,-
09,069,1,,कामिनी,प्रेम_करने_वाली,-
09,069,1,,-,जैसे,-
09,069,1,,जहार,ले_गयी,-
09,070,1,,स,वह,-
09,070,1,,-,क्रीडाप्रिय-फूल-प्रवाल-बिस्तर_को,-
09,070,1,,-,-,-
09,070,1,,नरपतिरतिवाहयांबभूव,नर-पति,-
09,070,1,,-,हुआ,-
09,070,1,,क्वचिदसमेतपरिच्छदस्त्रियामाम्,कहीं,-
09,070,1,,-,अ-साथ_आया_हुआ-परिच्छद्,-
09,070,1,,-,त्रियामा_को,-
09,071,1,,-,उषस्_में,-
09,071,1,,स,वह,-
09,071,1,,-,गजयूथ-हाथी_के_कानों_की_फड़फड्Zआहटों_से,-
09,071,1,,पटुपटहध्वनिभिर्विनीतनिद्रः,चतुर-ढोल-ध्वनि,-
09,071,1,,-,अनुशासित_को,-
09,071,1,,-,रम्2_अप्_स्क्या,-
09,071,1,,-,मधुर,-
09,071,1,,-,वहाँ,-
09,071,1,,शृण्वन्विहगविकूचितबन्दिमङ्गलानि,सुनता_हुआ,-
09,071,1,,-,पक्षी-विकूचित-बन्दि-मङ्गल,-
09,072,1,,(-),वह,-
09,072,1,,-,और,-
09,072,1,,-,कभी,-
09,072,1,,रुरोर्गृहीतवर्त्मा,रुरोः-ग्रृहीत-वर्त्मन्,-
09,072,1,,-,-,-
09,072,1,,-,जंगल_में,-
09,072,1,,पार्श्वचरैरलक्ष्यमाणः,पार्श्वचरों_से,-
09,072,1,,-,अ-,-
09,072,1,,-,श्रम-फेनमुचा-तुरङ्गम_से,-
09,072,1,,-,तपस्वि-नष्ट_की_हुई,-
09,072,1,,-,तमसा,-
09,072,1,,-,प्राप्त_हुआ,-
09,072,1,,-,नदी,-
09,072,1,,-,तुरङ्गम_से,-
09,073,1,,-,उसके,-
09,073,1,,-,जल_में,-
09,073,1,,कुम्भपूरण-भवः,कुम्भपूरण-संसार,-
09,073,1,,पटुरुच्चैरुच्चचारः,चतुर,-
09,073,1,,-,ऊँचों_से,-
09,073,1,,निनदोऽम्भसि,निनद_ने,-
09,073,1,,-,उत्_चर्1_प्प्_स्क्या,-
09,073,2,,-,वहाँ,-
09,073,2,,-,वह,-
09,073,2,,-,द्विरद-हाथी_की_चिंघाड़-सन्देह_करने_वाला,-
09,073,2,,शब्दपातिनमिषुं,शब्दवेधी_को,-
09,073,2,,-,बाण_को,-
09,073,2,,-,छोडा,-
09,074,1,,तत्कृतवान्पङ्क्तिरथो,उस,-
09,074,1,,नृपतेः,राजा_के,-
09,074,1,,प्रतिषिद्धमेव,प्रतिषिद्ध_को,-
09,074,1,,-,ही,-
09,074,1,,यत्,जिसको,-
09,074,1,,पंक्तिरथः,पङ्क्तिरथ_ने,-
09,074,1,,विलंघ्य,वि_लघ्2_कर,-
09,074,1,,कृतवान्,किया,-
09,074,2,,रजोनिमीलिताः,रजो-गुण-नि_मील्1या_हुए,-
09,074,2,,श्रुतवन्तोऽपि,सुने,-
09,074,2,,-,भी,-
09,074,2,,-,अपथाओं_को,-
09,074,2,,-,पैर_को,-
09,074,2,,-,-,-
09,074,2,,-,हि,-
09,075,1,,हा-तातेति,हा-तात,-
09,075,1,,-,ऐसा,-
09,075,1,,क्रन्दितमाकर्ण्य,क्रन्दित,-
09,075,1,,-,-,-
09,075,1,,विषण्णस्तस्यान्विष्यन्,उदास,-
09,075,1,,-,उसका,-
09,075,1,,-,-,-
09,075,1,,-,मूल_को,-
09,075,1,,अन्विष्यन्,अनु_इष्1ता_हुआ,-
09,075,1,,-,वह,-
09,075,1,,शल्य-प्रोतं,-,-
09,075,1,,स-कुम्भं,स-कुम्भ_को,-
09,075,1,,मुनि-पुत्रं,मुनि-पुत्र_को,-
