key,text
cantoList.SV-63[8].trRows[2].tdColumns[0].data,उज्झ्1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;उज्झँ;तुदादिः}/उज्झत्{पुं}{6;बहु}/उज्झत्{नपुं}{6;बहु}/उज्झता{स्त्री}{2;एक} 
cantoList.SV-63[8].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[8].trRows[3].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[3].tdColumns[0].data,<a (click)=showDic('उज्झ्1')>उज्झ्1</a>{कृत्_प्रत्ययः:शतृ;उज्झँ;तुदादिः;पुं}{6;बहु} 
cantoList.SV-63[8].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[8].trRows[4].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[4].tdColumns[0].data,"<a href=""javascript:show('समानकालः,')"">समानकालः,16</a>"
cantoList.SV-63[8].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[8].trRows[5].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[5].tdColumns[0].data,छोड़ने_वाले
cantoList.SV-63[8].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[8].trRows[6].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[6].tdColumns[0].data,gave up
cantoList.SV-63[8].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[8].trRows[7].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[7].tdColumns[0].data,-
cantoList.SV-63[8].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[8].trRows[8].tdColumns[0].className,n6
cantoList.SV-63[8].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[8].trRows[9].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[9].trRows[0].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[0].tdColumns[0].data,फणिनां
cantoList.SV-63[9].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[9].trRows[1].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[1].tdColumns[0].data,फणिनां 
cantoList.SV-63[9].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[9].trRows[2].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[2].tdColumns[0].data,फणिन्{पुं}{6;बहु} 
cantoList.SV-63[9].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[9].trRows[3].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[3].tdColumns[0].data,<a (click)=showDic('फणिन्')>फणिन्</a>{पुं}{6;बहु} 
cantoList.SV-63[9].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[9].trRows[4].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[4].tdColumns[0].data,"<a href=""javascript:show('षष्ठीसम्बन्धः,')"">षष्ठीसम्बन्धः,11</a>"
cantoList.SV-63[9].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[9].trRows[5].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[5].tdColumns[0].data,सर्पगणों_ने
cantoList.SV-63[9].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[9].trRows[6].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[6].tdColumns[0].data,of serpents
cantoList.SV-63[9].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[9].trRows[7].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[7].tdColumns[0].data,-
cantoList.SV-63[9].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[9].trRows[8].tdColumns[0].className,n6
cantoList.SV-63[9].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[9].trRows[9].tdColumns[0].className,n6
cantoList.SV-63[10].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[10].trRows[0].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[0].tdColumns[0].data,अजिह्मगामिभिः
cantoList.SV-63[10].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[10].trRows[1].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[1].tdColumns[0].data,अजिह्मगामिभिः 
cantoList.SV-63[10].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[10].trRows[2].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[2].tdColumns[0].data,अजिह्मगामिन्{पुं}{3;बहु}/अमिन्{नपुं}{3;बहु} 
cantoList.SV-63[10].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[10].trRows[3].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[3].tdColumns[0].data,<a (click)=showDic('अजिह्मगामिन्')>अजिह्मगामिन्</a>{पुं}{3;बहु} 
cantoList.SV-63[10].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[10].trRows[4].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,13</a>"
cantoList.SV-63[10].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[10].trRows[5].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[5].tdColumns[0].data,सीधी चाल चलने वालें
cantoList.SV-63[10].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[10].trRows[6].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[6].tdColumns[0].data,which began to move straight leaving their usual zig-zag motion
cantoList.SV-63[10].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[10].trRows[7].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[7].tdColumns[0].data,"<a htext=""html/SV-I/SV-63/samaasa3.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-63/samaasa3.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><<न-जिह्म>Tn-गामिन्>U</a>"
cantoList.SV-63[10].trRows[7].tdColumns[0].tooltipImage,html/SV-I/SV-63/samaasa3.jpg
cantoList.SV-63[10].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[10].trRows[8].tdColumns[0].className,n3
cantoList.SV-63[10].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[10].trRows[9].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[11].trRows[0].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[0].tdColumns[0].data,सकर्णकैः
cantoList.SV-63[11].trRows[0].tdColumns[0].tooltipText,‘तेन सहेति तुल्ययोगे (2।2।22) इति बहुव्रीहिः । ‘शेषाद्विभाषा’ (5।4।154) इति कप् ।
cantoList.SV-63[11].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[11].trRows[1].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[1].tdColumns[0].data,सकर्णकैः 
cantoList.SV-63[11].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[11].trRows[2].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[2].tdColumns[0].data,सकर्णक{पुं}{3;बहु}/सकर्णक{नपुं}{3;बहु} 
cantoList.SV-63[11].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[11].trRows[3].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[3].tdColumns[0].data,<a (click)=showDic('सकर्णक')>सकर्णक</a>{पुं}{3;बहु} 
cantoList.SV-63[11].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[11].trRows[4].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,13</a>"
cantoList.SV-63[11].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[11].trRows[5].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[5].tdColumns[0].data,कानयुक्त सुनने_वाले
cantoList.SV-63[11].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[11].trRows[6].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[6].tdColumns[0].data,with their ears functioning
cantoList.SV-63[11].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[11].trRows[7].tdColumns[0].className,n3
cantoList.SV-63[11].trRows[7].tdColumns[0].data,"<a htext=""html/SV-I/SV-63/samaasa4.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-63/samaasa4.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><स-कर्णकः>BvS</a>"
cantoList.SV-63[11].trRows[7].tdColumns[0].tooltipImage,html/SV-I/SV-63/samaasa4.jpg
cantoList.SV-63[11].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[11].trRows[8].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[12].trRows[0].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[0].tdColumns[0].data,कुलैः
cantoList.SV-63[12].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[12].trRows[1].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[1].tdColumns[0].data,कुलैः 
cantoList.SV-63[12].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[12].trRows[2].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[2].tdColumns[0].data,कुल{नपुं}{3;बहु}/कुल{पुं}{3;बहु}
cantoList.SV-63[12].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[12].trRows[3].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[3].tdColumns[0].data,<a (click)=showDic('कुल')>कुल</a>{पुं}{3;बहु}
cantoList.SV-63[12].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[12].trRows[4].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्ता,')"">कर्ता,16</a>"
cantoList.SV-63[12].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[12].trRows[5].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[5].tdColumns[0].data,कुल_से 
cantoList.SV-63[12].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[12].trRows[6].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[6].tdColumns[0].data,by the hosts
cantoList.SV-63[12].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[12].trRows[7].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[7].tdColumns[0].data,-
cantoList.SV-63[12].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[12].trRows[8].tdColumns[0].className,n3
cantoList.SV-63[12].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[12].trRows[9].tdColumns[0].className,n3
cantoList.SV-63[13].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[13].trRows[0].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[0].tdColumns[0].data,भुजङ्गता
cantoList.SV-63[13].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[13].trRows[1].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[1].tdColumns[0].data,भुजङ्गता 
cantoList.SV-63[13].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[13].trRows[2].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[2].tdColumns[0].data,भुजङ्गता{स्त्री}{1;एक} 
cantoList.SV-63[13].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[13].trRows[3].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[3].tdColumns[0].data,<a (click)=showDic('भुजङ्गता')>भुजङ्गता</a>{स्त्री}{1;एक} 
cantoList.SV-63[13].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[13].trRows[4].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्म,')"">कर्म,16</a>"
cantoList.SV-63[13].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[13].trRows[5].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[5].tdColumns[0].data,सर्पत्व_को
cantoList.SV-63[13].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[13].trRows[6].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[6].tdColumns[0].data,true nature of a serpent
cantoList.SV-63[13].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[13].trRows[7].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[7].tdColumns[0].data,"<a htext=""html/SV-I/SV-63/samaasa5.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-63/samaasa5.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><भुज-गः>U</a>"
cantoList.SV-63[13].trRows[7].tdColumns[0].tooltipImage,html/SV-I/SV-63/samaasa5.jpg
cantoList.SV-63[13].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[13].trRows[8].tdColumns[0].className,n1
cantoList.SV-63[13].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[13].trRows[9].tdColumns[0].className,n1
cantoList.SV-63[14].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[14].trRows[0].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[0].tdColumns[0].data,न
cantoList.SV-63[14].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[14].trRows[1].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[1].tdColumns[0].data,न 
cantoList.SV-63[14].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[14].trRows[2].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[2].tdColumns[0].data,न{अव्य} 
cantoList.SV-63[14].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[14].trRows[3].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[3].tdColumns[0].data,<a (click)=showDic('न')>न</a>{अव्य} 
cantoList.SV-63[14].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[14].trRows[4].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[4].tdColumns[0].data,"<a href=""javascript:show('सम्बन्धः,')"">सम्बन्धः,16</a>"
cantoList.SV-63[14].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[14].trRows[5].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[5].tdColumns[0].data,नहीं 
cantoList.SV-63[14].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[14].trRows[6].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[6].tdColumns[0].data,was not
cantoList.SV-63[14].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[14].trRows[7].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[7].tdColumns[0].data,-
cantoList.SV-63[14].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[14].trRows[8].tdColumns[0].className,NA
cantoList.SV-63[14].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[14].trRows[9].tdColumns[0].className,NA
cantoList.SV-63[15].trRows[0].tdColumns[0].row,row1
cantoList.SV-63[15].trRows[0].tdColumns[0].className,v
cantoList.SV-63[15].trRows[0].tdColumns[0].data,भेजे.
cantoList.SV-63[15].trRows[1].tdColumns[0].row,row2
cantoList.SV-63[15].trRows[1].tdColumns[0].className,v
cantoList.SV-63[15].trRows[1].tdColumns[0].data,भेजे 
cantoList.SV-63[15].trRows[2].tdColumns[0].row,row3
cantoList.SV-63[15].trRows[2].tdColumns[0].className,v
cantoList.SV-63[15].trRows[2].tdColumns[0].data,भज्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भजँ;भ्वादिः}/भज्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भजँ;भ्वादिः}/भज्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भजँ;भ्वादिः}/भज्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भजँ;भ्वादिः}. 
cantoList.SV-63[15].trRows[3].tdColumns[0].row,row4
cantoList.SV-63[15].trRows[3].tdColumns[0].className,v
cantoList.SV-63[15].trRows[3].tdColumns[0].data,<a (click)=showDic('भज्1')>भज्1</a>{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भजँ;भ्वादिः}.
cantoList.SV-63[15].trRows[4].tdColumns[0].row,row5
cantoList.SV-63[15].trRows[4].tdColumns[0].className,v
cantoList.SV-63[15].trRows[4].tdColumns[0].data,"<a href=""javascript:show('')"">0</a>"
cantoList.SV-63[15].trRows[5].tdColumns[0].row,row6
cantoList.SV-63[15].trRows[5].tdColumns[0].className,v
cantoList.SV-63[15].trRows[5].tdColumns[0].data,छोड़ा.
cantoList.SV-63[15].trRows[6].tdColumns[0].row,row7
cantoList.SV-63[15].trRows[6].tdColumns[0].className,v
cantoList.SV-63[15].trRows[6].tdColumns[0].data,given up.
cantoList.SV-63[15].trRows[7].tdColumns[0].row,row8
cantoList.SV-63[15].trRows[7].tdColumns[0].className,v
cantoList.SV-63[15].trRows[7].tdColumns[0].data,-
cantoList.SV-63[15].trRows[8].tdColumns[0].row,row9
cantoList.SV-63[15].trRows[8].tdColumns[0].className,v
cantoList.SV-63[15].trRows[8].tdColumns[0].data,कर्मणि
cantoList.SV-63[15].trRows[9].tdColumns[0].row,row12
cantoList.SV-63[15].trRows[9].tdColumns[0].className,v
cantoList.SV-62[0].trRows[0].tdColumns[0].row,row1
cantoList.SV-62[0].trRows[0].tdColumns[0].className,number
cantoList.SV-62[0].trRows[0].tdColumns[0].data,"<a htext=""html/SV-I/SV-62/62.jpg""  target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-62/62.jpg></center>',FONTSIZE,'18pt',HEIGHT,400,STICKY,true,CLOSEBTN,true) "">62.A</a>"
cantoList.SV-62[0].trRows[0].tdColumns[0].tooltipImage,html/SV-I/SV-62/62.jpg
cantoList.SV-62[0].trRows[0].tdColumns[1].row,row1
cantoList.SV-62[0].trRows[0].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[0].tdColumns[1].data,तस्य
cantoList.SV-62[0].trRows[1].tdColumns[0].row,row2
cantoList.SV-62[0].trRows[1].tdColumns[0].className,number
cantoList.SV-62[0].trRows[1].tdColumns[0].data,62.B</a>
cantoList.SV-62[0].trRows[1].tdColumns[1].row,row2
cantoList.SV-62[0].trRows[1].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[1].tdColumns[1].data,तस्य 
cantoList.SV-62[0].trRows[2].tdColumns[0].row,row3
cantoList.SV-62[0].trRows[2].tdColumns[0].className,number
cantoList.SV-62[0].trRows[2].tdColumns[0].data,62.C</a>
cantoList.SV-62[0].trRows[2].tdColumns[1].row,row3
cantoList.SV-62[0].trRows[2].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[2].tdColumns[1].data,तद्{पुं}{6;एक}/तद्{नपुं}{6;एक} 
cantoList.SV-62[0].trRows[3].tdColumns[0].row,row4
cantoList.SV-62[0].trRows[3].tdColumns[0].className,number
cantoList.SV-62[0].trRows[3].tdColumns[0].data,62.D</a>
cantoList.SV-62[0].trRows[3].tdColumns[1].row,row4
cantoList.SV-62[0].trRows[3].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[3].tdColumns[1].data,<a (click)=showDic('तद्')>तद्</a>{पुं}{6;एक}
cantoList.SV-62[0].trRows[4].tdColumns[0].row,row5
cantoList.SV-62[0].trRows[4].tdColumns[0].className,number
cantoList.SV-62[0].trRows[4].tdColumns[0].data,62.E</a>
cantoList.SV-62[0].trRows[4].tdColumns[1].row,row5
cantoList.SV-62[0].trRows[4].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[4].tdColumns[1].data,"षष्ठीसम्बन्धः,2"
cantoList.SV-62[0].trRows[5].tdColumns[0].row,row6
cantoList.SV-62[0].trRows[5].tdColumns[0].className,number
cantoList.SV-62[0].trRows[5].tdColumns[0].data,62.F</a>
cantoList.SV-62[0].trRows[5].tdColumns[1].row,row6
cantoList.SV-62[0].trRows[5].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[5].tdColumns[1].data,उसके (रावण के)
cantoList.SV-62[0].trRows[6].tdColumns[0].row,row7
cantoList.SV-62[0].trRows[6].tdColumns[0].className,number
cantoList.SV-62[0].trRows[6].tdColumns[0].data,62.G</a>
cantoList.SV-62[0].trRows[6].tdColumns[1].row,row7
cantoList.SV-62[0].trRows[6].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[6].tdColumns[1].data,of (that Rāvaņa)
cantoList.SV-62[0].trRows[7].tdColumns[0].row,row8
cantoList.SV-62[0].trRows[7].tdColumns[0].className,number
cantoList.SV-62[0].trRows[7].tdColumns[0].data,62.H
cantoList.SV-62[0].trRows[7].tdColumns[1].row,row8
cantoList.SV-62[0].trRows[7].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[8].tdColumns[0].row,row9
cantoList.SV-62[0].trRows[8].tdColumns[0].className,number
cantoList.SV-62[0].trRows[8].tdColumns[0].data,62.I</a>
cantoList.SV-62[0].trRows[8].tdColumns[1].row,row9
cantoList.SV-62[0].trRows[8].tdColumns[1].className,n6
cantoList.SV-62[0].trRows[9].tdColumns[0].row,row10
cantoList.SV-62[0].trRows[9].tdColumns[0].className,number
